,idx,N°_dépot,N°_caisse,Localité,année,N°_cantonal,Lieu_dit,N°_terrain,Matière,Caractéristique,Description_de_l_objet,Altitude,UF,Période_culturelle,Année_de_restauration,Etat_de_conservation,Fiche_ITMS_non,Remarque_restauration,Coord_X,Coord_Y,Mat_prem,Typologie,Integrite,Etat_surface,Longueur,Largeur,Epaisseur,Poids,Type_de_talon,Bulbe,Levre,Esquille_bulbaire,Retouche,Cortex,Dessin,Remarque,Technologie,Accident
137,325,Spira,33,CHE,2012,8148,BR,61,lit,sil,nucléus,,G10,,,,,,6.0,10.0,,,,,"34,1","31,7","16,1",,,,,,,,,,Nucléus,
138,327,Spira,33,CHE,2012,8150,BR,62,lit,sil,lamelle corticale,,G10,,,,,,6.0,10.0,,,ME,,"16,9","17,6",2,,IN,DI,IN,IN,,8150,,Mat prem ?,Lamelle,
139,328,Spira,33,CHE,2012,8151,BR,647,lit,sil,rognon ?,,G10,,,,,,6.0,10.0,1,,,,"46,5","99,6","36,3",,,,,,,,,"à voir, forme?",Nucléus,
140,329,Spira,33,CHE,2012,8152,BR,647,lit,sil,rognon ?,,G10,,,,,,6.0,10.0,,,,,,,,,,,,,,,,Nucléus testé ? classification technologique ?,Nucléus,
141,334,Spira,33,CHE,2012,8157,BR,1038,lit,sil,trapèze ,,H6,,,,,Armature,7.0,6.0,,,PX,,"15,8",10.9,"1,6",,IN,PR,IN,IN,8157,,,Mat prem ? trapèze ou pointe ratée ?,Éclat,
142,339,Spira,33,CHE,2012,8162,BR,1038,lit,sil,esquille,,H6,,,,,,7.0,6.0,1,,DI,,"11,4",5,"0,9",,,,,,,,,,Esquille,
143,340,Spira,33,CHE,2012,8163,BR,2319,lit,sil,nucléus esquillé,,H7,,,,,,7.0,7.0,1,,,,"30,4","22,7","11,9",,,,,,,,,à voir,Nucléus,
144,341,Spira,33,CHE,2012,8164,BR,2318,lit,sil,couteau à dos sur lame corticale,,H7,,,,,,7.0,7.0,1,,PX,,"61,1","22,2","4,6",,PU,PR,AB,AB,8164,8164,,retouche en bout ?,Lame,
145,342,Spira,33,CHE,2012,8165,BR,856,lit,sil,nucléus,,H9,,,,,,7.0,9.0,,,,,,,,,,,,,,,,à voir,Nucléus,
146,344,Spira,33,CHE,2012,8167,BR,2413,lit,sil,lamelle,,J / H 2,,,,,,9.0,2.0,1,,PX,,"23,7","9,3",5,,LI,PR,AB,AB,,,,,Lamelle,
147,345,Spira,33,CHE,2012,8168,BR,1820,lit,sil,lame corticale,,J3,,,,,,9.0,3.0,1,,PX,,"47,5","16,9","11,3",,PU,DI,AB,PR,8168,8168,,,Lame,
148,346,Spira,33,CHE,2012,8169,BR,1820,lit,sil,lamelle,,J3,,,,,,9.0,3.0,,,EN,,"38,2","7,4","5,5",,LI,DI,PR,AB,,,,Outrepassage ? mat prem ?,Lamelle,
149,347,Spira,33,CHE,2012,8170,BR,1843,lit,sil,nucléus esquillée,,J3,,,,,,9.0,3.0,1,,,,"35,1","34,3","17,9",,,,,,,,,à voir,Nucléus,
150,348,Spira,33,CHE,2012,8171,BR,1844,lit,sil,pointe à tronquature cassée,,J3,,,,,,9.0,3.0,1,Trapèze ?,PX,,"9,9",10,"3,3",,LI,DI,AB,AB,8171,,,Lamelle ?,Lamelle,
151,350,Spira,33,CHE,2012,8173,BR,2191,lit,sil,lamelle   ,,J3,,,,,,9.0,3.0,1,,ME,,"20,6","5,1","1,9",,IN,IN,IN,IN,,,,,Lamelle,
152,352,Spira,33,CHE,2012,8175,BR,890,lit,sil,racloir concave,,J6,,,,,,9.0,6.0,1,Grattoir ?,EN,,"59,6","22,5","8,3",,LI,PR,PR,AB,8175,8175,,,Lame,
153,353,Spira,33,CHE,2012,8176,BR,890,lit,sil,lame à encoche tronquaturée,,J6,,,,,,9.0,6.0,1,,ME,,"14,2","16,1","3,3",,IN,IN,IN,IN,8176,,,,Lame,
154,354,Spira,33,CHE,2012,8177,BR,890,lit,sil,lame à tronquature,,J6,,,,,,9.0,6.0,1,,PX,,"13,5","12,4","2,8",,LI,PR,AB,AB,,,,,Lamelle,
155,355,Spira,33,CHE,2012,8178,BR,569,lit,sil,fragment lamelle,,J9,,,,,,9.0,9.0,,,ME,,"14,7","10,1","2,5",,IN,IN,IN,IN,,,,Mat prem ?,Lamelle,
156,356,Spira,33,CHE,2012,8179,BR,2422,lit,sil,pointe retouchée ?,,K2,,,,,,10.0,2.0,1,,DI,,"13,2","9,7","1,7",,IN,IN,IN,IN,,,,Éclat ? lame ?,Éclat,
157,359,Spira,33,CHE,2012,8182,BR,2423,lit,sil,fragment lame,,L3,,,,,,11.0,3.0,1,,PX,,"10,1","11,9","1,8",,LI,PR,AB,AB,,,,,Lame,
158,360,Spira,33,CHE,2012,8183,BR,1364,lit,sil,grattoir ?,,L4,,,,,,11.0,4.0,,,EN,,"14,8",20,"2,8",,LI,PR,PR,PR,,,,Mat prem ? entier ?,Éclat,
159,361,Spira,33,CHE,2012,8184,BR,1100,lit,sil,nucléus  ,,L5,,,,,,11.0,5.0,Noir,,,,"33,5","41,6","24,2",,,,,,,,,Mat prem ?,Nucléus,
160,362,Spira,33,CHE,2012,8185,BR,1100,lit,sil,grattoir en bout de lame ?,,L5,,,,,,11.0,5.0,1,,EN,,"14,9","9,7","1,3",,PU,PR,AB,AB,,,,,Éclat,
161,363,Spira,33,CHE,2012,8186,BR,922,lit,sil,fragment lamelle,,L6,,,,,,11.0,6.0,1,,DI,,"11,8","9,7","2,4",,IN,IN,IN,IN,8186,,,,Lamelle,
162,364,Spira,33,CHE,2012,8187,BR,2354,lit,sil,nucléus cortical,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,,Débris,
163,366,Spira,33,CHE,2012,8189,BR,274,lit,sil,nucléus,,L10,,,,,,11.0,10.0,1,,EN,,"35,8","21,1","4,5",,LI,PR,PR,AB,8189,8189,,,Éclat,
164,367,Spira,33,CHE,2012,8190,BR,274,lit,sil,trapèze ?,,L10,,,,,Armature,11.0,10.0,1,,ME,,"10,2","11,7","1,6",,IN,IN,IN,IN,8190,,,,Éclat,
165,368,Spira,33,CHE,2012,8191,BR,2228,lit,sil,fragment lame corticale,,M3,,,,,,12.0,3.0,,,PX,,"15,3","18,2","3,9",,CO,DI,AB,AB,,8191,,éclat ?,Lame,
166,369,Spira,33,CHE,2012,8192,BR,2228,lit,sil,fragment lame ?,,M3,,,,,,12.0,3.0,1,,EN,,"16,1","13,4","2,6",,FA,PR,AB,PR,,,,Éclat ?,Éclat,
167,371,Spira,33,CHE,2012,8194,BR,1113,lit,sil,lamelle,,M5,,,,,,12.0,5.0,,,DI,,"15,7","5,5","2,3",,IN,IN,IN,IN,,,,Esquille ? mat prem ?,Lamelle,
168,372,Spira,33,CHE,2012,8195,BR,2360,lit,sil,écalt retouché (grattoir ?),,M7,,,,,,12.0,7.0,1,,EN,,"21,6","13,4","5,7",,LI,PR,AB,AB,8195,,,grattoir,Éclat,
169,373,Spira,33,CHE,2012,8196,BR,2371,lit,sil,"pointe de flèche à ailette, bord denticulé",,N6,Néolithique,,,,,13.0,6.0,,,,,,,,,,,,,,,,,Néolithique,
170,374,Spira,33,CHE,2012,8197,BR,2926,lit,sil,racloir mésol. ?,,P2,,,,,,15.0,2.0,1,,EN,,"85,3","38,5","12,4",,PU,PR,AB,AB,8197,,,grattoir,Éclat,
171,378,Spira,33,CHE,2012,8201,BR,2841,lit,sil,fragment lamelle retouché,,V7,,,,,,-5.0,6.0,1,,PX,,"11,8","9,2","2,4",,LI,PR,AB,AB,,,,,Lamelle,
172,379,Spira,33,CHE,2012,8202,BR,2842,lit,sil,lame retouchée,,V7,,,,,,-5.0,6.0,1,,EN,,"42,7","10,7",5,,LI,DI,AB,PR,8202,,,,Lame,
173,381,Spira,33,CHE,2012,8204,BR,2844,lit,sil,nucléus cortical esquillé,,V7,,,,,,-5.0,6.0,1,,,,"32,2","31,5",19,,,,,,,,,,Nucléus,
174,385,Spira,33,CHE,2012,8208,BR,2848,lit,sil,fragment de lame,,W7,,,,,,-4.0,6.0,1,,ME,,"9,2","10,8","2,8",,IN,IN,IN,IN,,,,,Lame,
175,387,Spira,33,CHE,2012,8210,BR,2850,lit,sil,nucléus,,W7,,,,,,-4.0,6.0,1,,EN,,"35,7","25,5","10,6",,LI,PR,AB,AB,,,,Éclat ?,Éclat,
176,388,Spira,33,CHE,2012,8211,BR,2851,lit,sil,pointe corticale à tronquature,,W7,,,,,,-4.0,6.0,1,,DI,,"21,8","12,9","2,5",,IN,IN,IN,IN,,8211,,Lame ? distale ? retouche ?,Lame,
177,391,Spira,33,CHE,2012,8214,BR,2854,lit,sil,lame à encoches,,W7,,,,,,-4.0,6.0,1,,ME,,"22,9","13,6","1,8",,IN,IN,IN,IN,8214,,,Mat prem ?,Lame,
178,392,Spira,33,CHE,2012,8215,BR,2856,lit,sil,nucléus cortical ,,W7,,,,,,-4.0,6.0,1,,,,"41,3","35,2","12,3",,,,,,,,,à voir,Nucléus,
179,393,Spira,33,CHE,2012,8216,BR,2855,lit,sil,grattoir cortical ,,W7,,,,,,-4.0,6.0,,Grattoir,EN,,"38,4","40,8","11,6",,CO,DI,AB,AB,8216,8216,,grattoir,Éclat,
180,394,Spira,33,CHE,2012,8217,BR,2857,lit,sil,nucléus cortical,,W7,,,,,,-4.0,6.0,1,,,,"21,1","40,2","26,6",,,,,,,,,,Nucléus,
181,395,Spira,33,CHE,2012,8218,BR,2858,lit,sil,chaille,,W7,,,,,,-4.0,6.0,,,,,,,,,,,,,,,,,Débris,
182,397,Spira,33,CHE,2012,8220,BR,2860,lit,sil,esquille,,W7,,,,,,-4.0,6.0,1,,IN,,"7,4","7,5","2,2",,IN,IN,IN,IN,,,,,Esquille,
183,398,Spira,33,CHE,2012,8221,BR,2861,lit,sil,esquille,,W7,,,,,,-4.0,6.0,,,DI,,"8,6","11,5","2,2",,IN,IN,IN,IN,,8221,,,Esquille,
184,402,Spira,33,CHE,2012,8225,BR,2862,lit,sil,lamelle,,W7,,,,,,-4.0,6.0,1,,DI,,"15,5","5,5","3,6",,IN,IN,IN,IN,,,,,Lamelle,
185,403,Spira,33,CHE,2012,8226,BR,2863,lit,sil,grattoir en bout de lame,,W8,,,,,,-4.0,7.0,,Grattoir,DI,,"13,5",14,"2,6",,IN,IN,IN,IN,8226,,,Mat prem ?,Lame,
186,404,Spira,33,CHE,2012,8227,BR,2864,lit,sil,pointe  ,,W8,,,,,,-4.0,7.0,1,,DI,,"41,4","26,5",15,,IN,IN,IN,IN,8227,8227,,,Éclat,
187,408,Spira,33,CHE,2012,8231,BR,3545,lit,sil,fragment lamelle,,W9,,,,,,-4.0,8.0,1,,ME,,"7,2","10,1",1,,IN,IN,IN,IN,,,,,Lamelle,
188,409,Spira,33,CHE,2012,8232,BR,3545,lit,sil,fragment lame  ,,W9,,,,,,-4.0,8.0,1,,ME,,"9,9","15,6","3,2",,IN,IN,IN,IN,,,,,Lame,
189,410,Spira,33,CHE,2012,8233,BR,3545,lit,sil,fragment lamelle,,W9,,,,,,-4.0,8.0,1,,DI,,"8,3",10,"1,7",,IN,IN,IN,IN,,,,,Lamelle,
190,411,Spira,33,CHE,2012,8234,BR,3546,lit,sil,lame retouchée à encoche§,,W9,,,,,,-4.0,8.0,1,,PX,,"40,2","13,3","6,1",,LI,PR,AB,PR,8234,,,,Lame,
191,413,Spira,33,CHE,2012,8236,BR,2865,lit,sil,fragment lame ,,X7,,,,,,-3.0,6.0,1,,EN,,"14,3","13,6","2,2",,LI,PR,AB,AB,,,,,Éclat,
192,419,Spira,33,CHE,2012,8242,BR,3458,lit,sil,couteau à dos,,X7,,,,,,-3.0,6.0,1,Lamelle à dos,DI,,"24,5","10,3","3,1",,IN,IN,IN,IN,8242,,,,Lamelle,
193,422,Spira,33,CHE,2012,8245,BR,3539,lit,sil,nucléus,,X7,,,,,,-3.0,6.0,1,,PX,,"25,3","31,7","11,4",,CO,PR,PR,AB,,8245,,,Éclat,
194,423,Spira,33,CHE,2012,8246,BR,3539,lit,sil,nucléus,,X7,,,,,,-3.0,6.0,1,,,,,,,,,,,,,,,,Débris,
195,424,Spira,33,CHE,2012,8247,BR,3539,lit,sil,lame corticale,,X7,,,,,,-3.0,6.0,,,PX,,"23,2","15,3","3,4",,LI,PR,AB,PR,,8247,,Mat prem ?,Lame,
196,425,Spira,33,CHE,2012,8248,BR,3539,lit,sil,fragment de lame,,X7,,,,,,-3.0,6.0,1,Lamelle à dos,DI,,"16,5","11,6","1,7",,IN,IN,IN,IN,8248,,,,Lamelle,
197,427,Spira,33,CHE,2012,8250,BR,3540,lit,sil,nucléus,,X7,,,,,,-3.0,6.0,1,,,,"36,2","40,6","24,7",,,,,,,,,à voir,Nucléus,
198,428,Spira,33,CHE,2012,8251,BR,3541,lit,sil,grattoir,,Y7,,,,,,-2.0,6.0,,Grattoir,EN,,"17,7","12,7","8,6",,PU,PR,AB,AB,8251,,,,Éclat,
199,429,Spira,33,CHE,2012,8252,BR,3541,lit,sil,triange,,Y7,,,,,,-2.0,6.0,1,,ME,,18,"11,3","2,3",,IN,IN,IN,IN,,,,Armature ? X7?,Lamelle,
200,430,Spira,33,CHE,2012,8253,BR,3541,lit,sil,trapèze,,Y7,,,,,,-2.0,6.0,1,,PX,,"11,3","18,4","2,2",,DI,PR,PR,AB,,,,Armature ? X 7?,Éclat,
201,431,Spira,33,CHE,2012,8254,BR,2867,lit,sil,lame,,X8,,,,,,-3.0,7.0,1,,DI,,"29,4","15,3","4,5",,IN,IN,IN,IN,8254,,,,Lame,
202,432,Spira,33,CHE,2012,8255,BR,2869,lit,sil,nucléus esquillé,,X8,,,,,,-3.0,7.0,,,,,"33,7","17,3","9,3",,,,,,,,,à voir,Nucléus,
203,435,Spira,33,CHE,2012,8258,BR,3479,lit,sil,fragment de lamelle,,X8,,,,,,-3.0,7.0,1,,DI,,"11,2","11,2","1,7",,IN,IN,IN,IN,,8258,,,Lamelle,
204,436,Spira,33,CHE,2012,8259,BR,3479,lit,sil,esquille,,X8,,,,,,-3.0,7.0,1,,PX,,"8,8","4,6","1,2",,LI,PR,AB,AB,,,,,Esquille,
205,438,Spira,33,CHE,2012,8261,BR,3543,lit,sil,lamelle,,X9,,,,,,-3.0,8.0,1,,LAT,,"22,7","8,8","1,4",,IN,PR,IN,IN,,,,,Éclat,
206,444,Spira,33,CHE,2012,8267,BR,2872,lit,sil,écalt cortical,,Y7,,,,,,-2.0,6.0,1,,DI,,"14,4","7,6","7,4",,IN,IN,IN,IN,,8267,,,Éclat,
207,445,Spira,33,CHE,2012,8268,BR,2872,lit,sil,lamelle à encoches,,Y7,,,,,,-2.0,6.0,,,PX,,"26,9","9,6","3,6",,LI,PR,AB,PR,8268,,,,Lamelle,
208,446,Spira,33,CHE,2012,8269,BR,2873,lit,sil,lame corticale,,Y7,,,,,,-2.0,6.0,1,,DI,,"20,2","13,4","2,8",,IN,IN,IN,IN,8269,8269,,,Lame,
209,447,Spira,33,CHE,2012,8270,BR,2873,lit,sil,lamelle corticale,,Y7,,,,,,-2.0,6.0,1,,PX,,19,"10,8","2,2",,PU,PR,AB,PR,,8270,,,Lamelle,
210,449,Spira,33,CHE,2012,8272,BR,2873,lit,sil,grattoir en bout de lame,,Y7,,,,,,-2.0,6.0,1,Grattoir,DI,,"12,2","11,5","3,6",,IN,IN,IN,IN,8272,,,,Lame,
211,450,Spira,33,CHE,2012,8273,BR,2873,lit,sil,fragment de lamelle,,Y7,,,,,,-2.0,6.0,,,PX,,"9,3","10,6","2,4",,LI,PR,PR,AB,8273,,,Mat prem ?,Lamelle,
212,451,Spira,33,CHE,2012,8274,BR,2874,lit,sil,nucléus cortical,,Y7,,,,,,-2.0,6.0,1,,,,24,"34,6","18,3",,,,,,,,,à voir,Nucléus,
213,452,Spira,33,CHE,2012,8275,BR,2875,lit,sil,lamelle,,Y7,,,,,,-2.0,6.0,1,,PX,,"21,2","9,3","2,6",,LI,PR,AB,AB,8275,,,,Lamelle,
214,453,Spira,33,CHE,2012,8276,BR,2875,lit,sil,lamelle,,Y7,,,,,,-2.0,6.0,1,,DI,,"19,2","11,6","3,6",,IN,IN,IN,IN,8276,8276,,Éclat ?,Éclat,
215,456,Spira,33,CHE,2012,8279,BR,3502,lit,sil,pointe à tronquature oblique,,YX7,,,,,,-2.0,6.0,1,Pointe,PX,,"15,1","9,2",2,,IN,PR,IN,AB,8279,8279,,Lamelle ? éclat ? pointe?,Lamelle,
216,458,Spira,33,CHE,2012,8281,BR,3530,lit,sil,chaille,,Y7,,,,,,-2.0,6.0,,,,,,,,,,,,,,,,,Débris,
217,461,Spira,33,CHE,2012,8284,BR,3531,lit,sil,esquille,,Y7,,,,,,-2.0,6.0,1,,IN,,"11,7","3,1","1,3",,IN,IN,IN,IN,,,,,Esquille,
218,462,Spira,33,CHE,2012,8285,BR,3531,lit,sil,esquille,,Y7,,,,,,-2.0,6.0,1,,DI,,"9,8","4,5","1,1",,IN,IN,IN,IN,,,,,Esquille,
219,463,Spira,33,CHE,2012,8286,BR,2876,lit,sil,Éclat cortical,,Y8,,,,,,-2.0,7.0,1,,,,16,"28,3","12,6",,,,,,,,,Nucléus ? ,Éclat,
220,464,Spira,33,CHE,2012,8287,BR,3472,lit,sil,fragment lame cortical,,Y8,,,,,,-2.0,7.0,,,,,"20,1","11,7","2,3",,LI,PR,PR,PR,8287,8287,,mat. prem ? Éclat ? Ségment de cercle ?,Éclat,
221,467,Spira,33,CHE,2012,8290,BR,3504,lit,sil,fragment lame corticale,,Y8,,,,,,-2.0,7.0,1,,PX,,"11,9","13,1","1,7",,LI,PR,AB,AB,,8290,,,Lame,
222,468,Spira,33,CHE,2012,8291,BR,3504,lit,sil,fragment lamelle,,Y8,,,,,,-2.0,7.0,,,PX,,"9,5","7,7","1,7",,LI,PR,AB,AB,,,,,Lamelle,
223,470,Spira,33,CHE,2012,8293,BR,3536,lit,sil,fragment lamelle,,Y8,,,,,,-2.0,7.0,1,,PX,,"12,3","8,5","1,8",,LI,PR,AB,AB,,,,,Lamelle,
224,471,Spira,33,CHE,2012,8294,BR,3537,lit,sil,lamelle corticale,,Y8,,,,,,-2.0,7.0,1,,PX,,"22,6","10,1","1,3",,LI,PR,AB,AB,8294,8294,,,Lamelle,
225,473,Spira,33,CHE,2012,8296,BR,3537,lit,sil,fragment lamelle,,Y8,,,,,,-2.0,7.0,,,PX,,"10,4","7,4","1,3",,LI,PR,AB,AB,,8296,,,Lamelle,
226,474,Spira,33,CHE,2012,8297,BR,3537,lit,sil,fragment lame,,Y8,,,,,,-2.0,7.0,1,,PX,,"16,2",12.7,"2,4",,LI,PR,PR,AB,,,,,Lame,
227,475,Spira,33,CHE,2012,8298,BR,2672,lit,sil,lamelle,,Y9,,,,,,-2.0,8.0,1,,ME,,"20,6","6,4","2,8",,IN,IN,IN,IN,,,,,Lamelle,
228,478,Spira,33,CHE,2012,8301,BR,3481,lit,sil,flanc de nucléus,,Y9,,,,,,-2.0,8.0,1,,,,"21,3","33,4",25,,,,,,,,,,Nucléus,
229,480,Spira,33,CHE,2012,8303,BR,3609,lit,sil,nucléus,,Y9,,,,,,-2.0,8.0,,,EN,,"38,3","22,8","13,3",,IN,PR,IN,PR,,,,éclat ? Mat prem ?,Nucléus,
230,482,Spira,33,CHE,2012,8305,BR,3611,lit,sil,lame,,Y9,,,,,,-2.0,8.0,1,,PX,,"32,5","13,1","3,5",,LI,PR,AB,PR,,,,,Lame,
231,486,Spira,33,CHE,2012,8309,BR,3614,lit,sil,lamelle,,Y9,,,,,,-2.0,8.0,1,,PX,,"28,6","10,7","3,6",,LI,PR,PR,PR,,,,,Lamelle,
232,487,Spira,33,CHE,2012,8310,BR,3615,lit,sil,lame retouchée,,Y9,,,,,,-2.0,8.0,1,,DI,,"38,7","14,1","5,2",,IN,IN,IN,IN,8310,,,,Lame,
233,488,Spira,33,CHE,2012,8311,BR,3621,lit,sil,nucléus,,Y9,,,,,,-2.0,8.0,,,,,"32,2","34,2",23,,,,,,,,,Mat prem ?,Nucléus,
234,489,Spira,33,CHE,2012,8312,BR,3622,lit,sil,lame corticale,,Y9,,,,,,-2.0,8.0,1,,PX,,"22,2","15,3","6,9",,CO,PR,AB,AB,,8312,,,Lame,
235,493,Spira,33,CHE,2012,8316,BR,3624,lit,sil,lame corticale,,Y9,,,,,,-2.0,8.0,1,,PX,,"21,8","14,3","3,7",,LI,PR,AB,AB,,,,,Lame,
236,494,Spira,33,CHE,2012,8317,BR,3625,lit,sil,pointe à tronquature ou trapèze?,,Y9,,,,,Armature,-2.0,8.0,1,,ME,,"23,6","11,4","1,8",,IN,IN,IN,IN,8317,,,,Éclat,
237,495,Spira,33,CHE,2012,8318,BR,3626,lit,sil,grattoir cortical,,Y9,,,,,,-2.0,8.0,1,Grattoir,DI,,"16,9","12,2","3,2",,IN,IN,IN,IN,8318,,,grattoir,Éclat,
238,497,Spira,33,CHE,2012,8320,BR,3628,lit,sil,lamelle tronquée,,Y9,,,,,,-2.0,8.0,1,,PX,,"11,7","10,5","2,1",,DI,PR,PR,PR,,,,,Lamelle,
239,498,Spira,33,CHE,2012,8321,BR,3629,lit,sil,fragment lamelle,,Y9,,,,,,-2.0,8.0,1,,ME,,"12,4",5,"1,1",,IN,IN,IN,IN,,,,,Lamelle,
240,503,Spira,33,CHE,2012,8326,BR,3639,lit,sil,lame corticale,,Y9,,,,,,-2.0,8.0,1,,EN,,"35,3","13,1","2,5",,CO,PR,AB,PR,,8326,,Lamelle ?,Lamelle,
241,504,Spira,33,CHE,2012,8327,BR,3640,lit,sil,fragment lamelle,,Y9,,,,,,-2.0,8.0,1,,PX,,13,"10,4","10,8",,LI,DI,AB,PR,,,,,Lamelle,
242,506,Spira,33,CHE,2012,8329,BR,3642,lit,sil,fragment lamelle,,Y9,,,,,,-2.0,8.0,1,,PX,,"10,8","10,2","1,6",,IN,DI,IN,PR,,,,,Lamelle,
243,508,Spira,33,CHE,2012,8331,BR,3644,lit,sil,lamelle,,Y9,,,,,,-2.0,8.0,1,,EN,,"16,6","5,9","1,6",,PU,PR,AB,AB,,,,Esquille ?,Lamelle,
244,512,Spira,33,CHE,2012,8335,BR,2660,lit,sil,esquille,,Y10,,,,,,-2.0,9.0,,,IN,,"6,9",7,"3,3",,IN,IN,IN,IN,,,,,Esquille,
245,513,Spira,33,CHE,2012,8336,BR,2661,lit,sil,lamelle,,Y10,,,,,,-2.0,9.0,1,,DI,,"25,3",7,"3,1",,IN,IN,IN,IN,,,,,Lamelle,
246,515,Spira,33,CHE,2012,8338,BR,2763,lit,sil,nucléus,,Y10,,,,,,-2.0,9.0,1,,,,"35,9","43,4","24,4",,,,,,,,,Mat prem ?,Nucléus,
247,516,Spira,33,CHE,2012,8339,BR,2763,lit,sil,esquille,,Y10,,,,,,-2.0,9.0,1,,IN,,"5,6","7,5","1,2",,IN,IN,IN,IN,,,,,Esquille,
248,518,Spira,33,CHE,2012,8341,BR,2598,lit,sil,nucléus,,Y11,,,,,,-2.0,10.0,,,,,"57,2","35,5","16,7",,,,,,,,,Mat prem ?,Nucléus,
249,519,Spira,33,CHE,2012,8342,BR,2599,lit,sil,nucléus esquillée,,Y11,,,,,,-2.0,10.0,1,,,,"39,6","27,8","24,2",,,,,,,,,,Nucléus,
250,523,Spira,33,CHE,2012,8346,BR,2600,lit,sil,lamelle,,Y11,,,,,,-2.0,10.0,1,,EN,,"12,5","4,9","1,6",,IN,AB,AB,AB,8346,,,Esquille,Esquille,
251,524,Spira,33,CHE,2012,8347,BR,2601,lit,sil,flanc de nucléus,,Y11,,,,,,-2.0,10.0,,,,,,,,,,,,,,,,,Débris,
252,527,Spira,33,CHE,2012,8350,BR,3584,lit,sil,nucléus,,YZ6-7,,,,,,-2.0,6.0,1,,EN,,42,"53,8","9,5",,CO,PR,AB,AB,,8350,,éclat de nucléus ?,Nucléus,
253,528,Spira,33,CHE,2012,8351,BR,3585,lit,sil,chaille,,YZ6-7,,,,,,-2.0,6.0,1,,,,,,,,,,,,,,,,Débris,
254,529,Spira,33,CHE,2012,8352,BR,3586,lit,sil,nucléus,,YZ6-7,,,,,,-2.0,6.0,1,,,,"38,1","45,9","24,5",,,,,,,,,,Nucléus,
255,530,Spira,33,CHE,2012,8353,BR,3587,lit,sil,nucléus,,YZ6-7,,,,,,-2.0,6.0,1,,,,"45,2","29,7",17,,,,,,,,,à voir,Nucléus,
256,532,Spira,33,CHE,2012,8355,BR,3589,lit,sil,pointe à tronquature oblique,,YZ6-7,,,,,,-2.0,6.0,,,ME,,"11,8","10,4",3,,IN,IN,IN,IN,,,,,Lamelle,
257,534,Spira,33,CHE,2012,8357,BR,3591,lit,sil,fragment lame,,YZ6-7,,,,,,-2.0,6.0,1,,ME,,"12,7","5,6","2,3",,IN,IN,IN,IN,8357,,,,Lame,
258,536,Spira,33,CHE,2012,8359,BR,3593,lit,sil,lamelle corticale,,YZ6-7,,,,,,-2.0,6.0,1,,ME,,"17,5","6,7","2,7",,IN,IN,IN,IN,,8359,,,Lamelle,
259,538,Spira,33,CHE,2012,8361,BR,3595,lit,sil,fragment lamelle,,YZ6-7,,,,,,-2.0,6.0,1,,DI,,"14,3","8,8","4,8",,IN,IN,IN,IN,,,,,Lamelle,
260,539,Spira,33,CHE,2012,8362,BR,3596,lit,sil,fragment lame,,YZ6-7,,,,,,-2.0,6.0,1,,PX,,"33,5","14,9",5,,LI,PR,AB,PR,,,,Entier ? retouche ?,Lame,
261,540,Spira,33,CHE,2012,8363,BR,3597,lit,sil,lamelle,,YZ6-7,,,,,,-2.0,6.0,1,,DI,,"43,6","9,4","4,9",,IN,IN,IN,IN,,,,,Lamelle,
262,541,Spira,33,CHE,2012,8364,BR,3598,lit,sil,lamelle,,YZ6-7,,,,,,-2.0,6.0,1,,EN,,16,"4,8","1,9",,PU,DI,AB,AB,,,,,Lamelle,
263,542,Spira,33,CHE,2012,8365,BR,3634,lit,sil,fragment lamelle,,YZ6-7,,,,,,-2.0,8.0,1,,ME,,"11,6","4,9","1,5",,IN,IN,IN,IN,,,,,Lamelle,
264,546,Spira,33,CHE,2012,8369,BR,3732,lit,sil,pointe à tronquature oblique,,Z6,,,,,,-1.0,5.0,1,,EN,,"14,1","15,5",4,,PU,PR,AB,PR,,,,,Éclat,
265,548,Spira,33,CHE,2012,8371,BR,3714,lit,sil,lamelle,,Z7,,,,,,-1.0,6.0,1,,EN,,"26,2","9,9","1,6",,LI,PR,PR,AB,,,,,Lamelle,
266,551,Spira,33,CHE,2012,8374,BR,3716,lit,sil,nucléus,,Z7,,,,,,-1.0,6.0,1,,,,,,,,,,,,,,,à voir,Nucléus,
267,552,Spira,33,CHE,2012,8375,BR,2772,lit,sil,grattoir unguiforme,,Z8,,,,,,-1.0,7.0,1,Grattoir unguiforme,EN,,"16,4","16,8",5,,LI,PR,PR,AB,8375,,,,Éclat,
268,554,Spira,33,CHE,2012,8377,BR,2774,lit,sil,nucléus,,Z8,,,,,,-1.0,7.0,1,,,,34,"40,6","15,4",,,,,,,,,,Nucléus,
269,555,Spira,33,CHE,2012,8378,BR,2775,lit,sil,fnucléus,,Z8,,,,,,-1.0,7.0,,,DI,,19,"33,1","7,7",,,,,,,,,à voir,Nucléus,
270,556,Spira,33,CHE,2012,8379,BR,2776,lit,sil,grattoir unguiforme?,,Z8,,,,,,-1.0,7.0,1,,PX,,"9,1","12,7","2,9",,LI,PR,AB,AB,8379,,,grattoir,Éclat,
271,558,Spira,33,CHE,2012,8381,BR,2778,lit,sil,lamelle corticale,,Z8,,,,,,-1.0,7.0,,[NULL],PX,,"21,4","13,9","4,8",,LI,PR,AB,AB,,8381,,,Lame,
